dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,dwin,stcpb,dtcpb,tcprtt,synack,ackdat,smeansz,dmeansz,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
0.027119,tcp,-,ACK,40,40,40,40,0E+6,62,0,11.799845,11.799845,0,0,0.005000,27.119000,0.004997,27.104831,16383,16383,4073002172,2307973732,1424219081.127781,0,1424219081.127781,298,298,0,0,8,170,96,8,8,38,0,0,0,82,8,0
0.000009,tcp,ftp,FIN,40,40,40,40,0E+6,63,0,35555.555556,35555.555556,0,0,27.119000,0.009000,27.104831,0.008995,16383,16383,1491363775,1967567673,1424219081.154900,0,1424219081.154900,298,298,0,0,19,43,97,19,19,39,0,1,0,83,33,0
0.000850,tcp,ftp,FIN,40,40,40,40,0E+6,62,0,376.470588,376.470588,0,0,0.009000,0.850000,0.008995,0.849556,16383,16383,1491363775,1967567673,1424219081.154909,0,1424219081.154909,298,298,0,0,20,44,98,20,20,40,0,1,0,84,34,0
0.000002,tcp,-,FIN,40,40,40,40,0E+6,253,0,160000.000000,160000.000000,0,0,0.850000,0.002000,0.849556,0.001999,16383,16383,1967567673,1491363775,1424219081.155759,0,1424219081.155759,298,298,0,0,23,219,69,23,23,39,1,0,0,83,23,0
0.067318,tcp,-,FIN,40,40,40,40,0E+6,252,0,4.753558,4.753558,0,0,0.002000,67.318000,0.001999,67.282902,16383,16383,1967567673,1491363775,1424219081.155761,0,1424219081.155761,297,297,0,0,24,220,70,24,24,40,1,0,0,84,24,0
0.000009,tcp,-,ACK,40,40,40,40,0E+6,253,0,35555.555556,35555.555556,0,0,67.318000,0.009000,67.282902,0.008995,16383,16383,1967567674,1491363776,1424219081.223079,0,1424219081.223079,297,297,0,0,25,867,71,25,25,41,1,0,0,85,25,0
0.000623,tcp,-,ACK,40,40,40,40,0E+6,252,0,513.643660,513.643660,0,0,0.009000,0.623000,0.008995,0.622676,16383,16383,1967567674,1491363776,1424219081.223088,0,1424219081.223088,297,297,0,0,26,868,72,26,26,42,1,0,0,86,26,0
0.000004,tcp,ftp,ACK,40,40,40,40,0E+6,63,0,80000.000000,80000.000000,0,0,0.623000,0.004000,0.622676,0.003998,16383,16383,1491363776,1967567674,1424219081.223711,0,1424219081.223711,297,297,0,0,21,171,99,21,21,41,0,1,0,85,35,0
0.082894,tcp,ftp,ACK,40,64,40,64,2316.211064733273819576808937,62,0,3.860352,6.176563,0,24,0.004000,82.894000,0.003998,82.850871,16383,-,1491363776,1967567674,0,0,0,297,297,0,0,22,172,100,22,22,42,0,1,0,86,36,0
0.000014,89,-,-,64,64,64,64,0E+6,1,0,36571.428571,36571.428571,0,0,82.894000,0.014000,82.850871,0.013993,-,-,-,-,0,0,0,297,297,0,0,0,37,15,0,0,8,0,0,0,8,0,0
0.857491,89,-,-,64,207,64,207,1334.124789647937995850685313,1,0,0.597091,1.931216,0,143,0.014000,857.491000,0.013993,857.045319,-,16383,-,-,0,0,0,297,297,0,0,0,38,16,0,0,8,0,0,0,8,0,0
0.000011,tcp,http,PSH,207,207,207,207,0E+6,63,0,150545.454545,150545.454545,0,0,857.491000,0.011000,857.045319,0.010994,16383,16383,3880344652,3154946329,1424219082.164114,0,1424219082.164114,297,297,1,0,115,113,7,100,5,5,0,0,1,100,5,0
0.221607,tcp,http,PSH,207,40,207,40,0,62,0,7.472688,1.443998,167,0,0.011000,221.607000,0.010994,221.491939,16383,16383,3880344652,3154946329,1424219082.164125,0,1424219082.164125,297,297,1,0,116,114,8,100,6,6,0,0,1,100,6,0
0.000009,tcp,-,ACK,40,40,40,40,0E+6,253,0,35555.555556,35555.555556,0,0,221.607000,0.009000,221.491939,0.008995,16383,16383,3154946329,3880344819,1424219082.385732,0,1424219082.385732,296,296,0,0,3,869,100,3,100,3,0,0,0,3,3,0
0.950141,tcp,-,ACK,40,84,40,84,370.4713300446986289403362238,252,0,0.336792,0.707263,0,44,0.009000,950.141000,0.008995,949.648188,16383,-,3154946329,3880344819,0,0,0,296,296,0,0,4,870,100,4,100,4,0,0,0,4,4,0
0.000011,udp,-,-,84,84,84,84,0E+6,255,0,61090.909091,61090.909091,0,0,950.141000,0.011000,949.648188,0.010994,-,-,-,-,0,0,0,296,296,0,0,0,211,63,0,0,51,0,0,0,100,0,0
1.133412,udp,-,-,84,48,84,48,0,254,0,0.592900,0.338800,36,0,0.011000,1133.412000,0.010994,1132.824740,-,16383,-,-,0,0,0,296,296,0,0,0,212,64,0,0,52,0,0,0,100,0,0
0.000012,tcp,pop3,SYN,48,48,48,48,0E+6,63,0,32000.000000,32000.000000,0,0,1133.412000,0.012000,1132.824740,0.011994,16383,16383,4088104329,0,0,0,0,296,296,0,0,1,45,51,1,1,11,0,0,0,100,1,0
0.018207,tcp,pop3,SYN,48,48,48,48,0E+6,62,0,21.090789,21.090789,0,0,0.012000,18.207000,0.011994,18.197576,16383,16383,4088104329,0,0,0,0,296,296,0,0,2,46,52,2,2,12,0,0,0,100,2,0
0.000008,tcp,-,SYN,48,48,48,48,0E+6,253,0,48000.000000,48000.000000,0,0,18.207000,0.008000,18.197576,0.007996,16383,16383,2665917192,4088104330,0,0,0,296,296,0,0,1,217,100,1,1,7,0,0,0,33,1,0
0.048163,tcp,-,SYN,48,48,48,48,0E+6,252,0,7.972925,7.972925,0,0,0.008000,48.163000,0.007996,48.138097,16383,16383,2665917192,4088104330,0,0,0,296,296,0,0,2,218,100,2,2,8,0,0,0,34,2,0
0.000009,tcp,pop3,ACK,48,48,48,48,0E+6,63,0,42666.666667,42666.666667,0,0,48.163000,0.009000,48.138097,0.008995,16383,16383,4088104330,2665917193,1424219084.535695,0,1424219084.535695,295,295,0,0,3,173,53,3,3,13,0,0,0,100,3,0
0.071998,tcp,pop3,ACK,48,58,48,58,1111.141976166004611239201089,62,0,5.333481,6.444623,0,10,0.009000,71.998000,0.008995,71.960811,16383,16383,4088104330,2665917193,1424219084.535704,0,1424219084.535704,295,295,0,0,4,174,54,4,4,14,0,0,0,100,4,0
0.000009,tcp,-,ACK,58,58,58,58,0E+6,253,0,51555.555556,51555.555556,0,0,71.998000,0.009000,71.960811,0.008995,16383,16383,2665917193,4088104330,1424219084.607702,0,1424219084.607702,295,295,0,0,3,871,100,3,3,9,0,0,0,35,3,0
0.064838,tcp,-,ACK,58,49,58,49,0,252,0,7.156297,6.045837,9,0,0.009000,64.838000,0.008995,64.804544,16383,16383,2665917193,4088104330,1424219084.607711,0,1424219084.607711,295,295,0,0,4,872,100,4,4,10,0,0,0,36,4,0
0.000010,tcp,pop3,PSH,49,49,49,49,0E+6,63,0,39200.000000,39200.000000,0,0,64.838000,0.010000,64.804544,0.009995,16383,16383,4088104330,2665917211,1424219084.672549,0,1424219084.672549,295,295,0,0,5,115,55,5,5,15,0,0,0,100,5,0
0.054429,tcp,pop3,PSH,49,64,49,64,2204.707049550790938654026346,62,0,7.202043,9.406750,0,15,0.010000,54.429000,0.009995,54.400944,16383,16383,4088104330,2665917211,1424219084.672559,0,1424219084.672559,295,295,0,0,6,116,56,6,6,16,0,0,0,100,6,0
0.000009,tcp,-,ACK,64,64,64,64,0E+6,253,0,56888.888889,56888.888889,0,0,54.429000,0.009000,54.400944,0.008995,16383,16383,2665917211,4088104339,1424219084.726988,0,1424219084.726988,295,295,0,0,5,873,100,5,5,11,0,0,0,37,5,0
0.060655,tcp,-,ACK,64,60,64,60,0,252,0,8.441184,7.913610,4,0,0.009000,60.655000,0.008995,60.623767,16383,16383,2665917211,4088104339,1424219084.726997,0,1424219084.726997,295,295,0,0,6,874,100,6,6,12,0,0,0,38,6,0
0.000011,tcp,pop3,PSH,60,60,60,60,0E+6,63,0,43636.363636,43636.363636,0,0,60.655000,0.011000,60.623767,0.010994,16383,16383,4088104339,2665917235,1424219084.787652,0,1424219084.787652,294,294,0,0,7,117,57,7,7,17,0,0,0,100,7,0
0.057967,tcp,pop3,PSH,60,56,60,56,0,62,0,8.280573,7.728535,4,0,0.011000,57.967000,0.010994,57.937182,16383,16383,4088104339,2665917235,1424219084.787663,0,1424219084.787663,294,294,0,0,8,118,58,8,8,18,0,0,0,100,8,0
0.000009,tcp,-,ACK,56,56,56,56,0E+6,253,0,49777.777778,49777.777778,0,0,57.967000,0.009000,57.937182,0.008995,16383,16383,2665917235,4088104359,1424219084.845630,0,1424219084.845630,294,294,0,0,7,875,100,7,7,13,0,0,0,39,7,0
0.071596,tcp,-,ACK,56,46,56,46,0,252,0,6.257333,5.139952,10,0,0.009000,71.596000,0.008995,71.559209,16383,16383,2665917235,4088104359,1424219084.845639,0,1424219084.845639,294,294,0,0,8,876,100,8,8,14,0,0,0,40,8,0
0.000009,tcp,pop3,PSH,46,46,46,46,0E+6,63,0,40888.888889,40888.888889,0,0,71.596000,0.009000,71.559209,0.008995,16383,16383,4088104359,2665917251,1424219084.917235,0,1424219084.917235,294,294,0,0,9,119,59,9,9,19,0,0,0,100,9,0
0.060771,tcp,pop3,PSH,46,57,46,57,1448.059107139918711227394645,62,0,6.055520,7.503579,0,11,0.009000,60.771000,0.008995,60.739803,16383,16383,4088104359,2665917251,1424219084.917244,0,1424219084.917244,294,294,0,0,10,120,60,10,10,20,0,0,0,100,10,0
0.000010,tcp,-,ACK,57,57,57,57,0E+6,253,0,45600.000000,45600.000000,0,0,60.771000,0.010000,60.739803,0.009995,16383,16383,2665917251,4088104365,1424219084.978015,0,1424219084.978015,294,294,0,0,9,877,100,9,9,15,0,0,0,41,9,0
0.061518,tcp,-,ACK,57,46,57,46,0,252,0,7.412465,5.981989,11,0,0.010000,61.518000,0.009995,61.486452,16383,16383,2665917251,4088104365,1424219084.978025,0,1424219084.978025,294,294,0,0,10,878,100,10,10,16,0,0,0,42,10,0
0.000009,tcp,pop3,PSH,46,46,46,46,0E+6,63,0,40888.888889,40888.888889,0,0,61.518000,0.009000,61.486452,0.008995,16383,16383,4088104365,2665917268,1424219085.039543,0,1424219085.039543,293,293,0,0,11,121,61,11,11,21,0,0,0,100,11,0
0.056962,tcp,pop3,PSH,46,54,46,54,1123.556054913802183912081739,62,0,6.460447,7.584003,0,8,0.009000,56.962000,0.008995,56.932819,16383,16383,4088104365,2665917268,1424219085.039552,0,1424219085.039552,293,293,0,0,12,122,62,12,12,22,0,0,0,100,12,0
0.000009,tcp,-,ACK,54,54,54,54,0E+6,253,0,48000.000000,48000.000000,0,0,56.962000,0.009000,56.932819,0.008995,16383,16383,2665917268,4088104371,1424219085.096514,0,1424219085.096514,293,293,0,0,11,879,100,11,11,17,0,0,0,43,11,0
0.061330,tcp,-,ACK,54,48,54,48,0,252,0,7.043861,6.261210,6,0,0.009000,61.330000,0.008995,61.298613,16383,16383,2665917268,4088104371,1424219085.096523,0,1424219085.096523,293,293,0,0,12,880,100,12,12,18,0,0,0,44,12,0
0.000009,tcp,pop3,PSH,48,48,48,48,0E+6,63,0,42666.666667,42666.666667,0,0,61.330000,0.009000,61.298613,0.008995,16383,16383,4088104371,2665917282,1424219085.157853,0,1424219085.157853,293,293,0,0,13,123,63,13,13,23,0,0,0,100,13,0
0.071010,tcp,pop3,PSH,48,1500,48,1500,163582.5940008449514152936206,62,0,5.407689,168.990283,0,1452,0.009000,71.010000,0.008995,70.973696,16383,16383,4088104371,2665917282,1424219085.157862,0,1424219085.157862,293,294,0,0,14,124,64,14,14,24,0,0,0,100,14,0
0.000011,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,1090909.090909,1090909.090909,0,0,71.010000,0.011000,70.973696,0.010994,16383,16383,2665917282,4088104379,1424219085.228872,0,1424219085.228872,293,294,0,0,13,881,100,13,13,19,0,0,0,45,13,0
0.000634,tcp,-,ACK,1500,1500,1500,1500,0E+6,252,0,18927.444795,18927.444795,0,0,0.011000,0.634000,0.010994,0.633676,16383,16383,2665917282,4088104379,1424219085.228883,0,1424219085.228883,294,295,0,0,14,882,100,14,14,20,0,0,0,46,14,0
0.000011,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,1090909.090909,1090909.090909,0,0,0.634000,0.011000,0.633676,0.010994,16383,16383,2665918742,4088104379,1424219085.229517,0,1424219085.229517,295,295,0,0,15,883,100,15,15,21,0,0,0,47,15,0
0.001515,tcp,-,ACK,1500,1500,1500,1500,0E+6,252,0,7920.792079,7920.792079,0,0,0.011000,1.515000,0.010994,1.514227,16383,16383,2665918742,4088104379,1424219085.229528,0,1424219085.229528,295,296,0,0,16,884,100,16,16,22,0,0,0,48,16,0
0.000011,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,1090909.090909,1090909.090909,0,0,1.515000,0.011000,1.514227,0.010994,16383,16383,2665920202,4088104379,1424219085.231043,0,1424219085.231043,296,297,0,0,17,885,100,17,17,23,0,0,0,49,17,0
0.000123,tcp,-,ACK,1500,1500,1500,1500,0E+6,252,0,97560.975610,97560.975610,0,0,0.011000,0.123000,0.010994,0.122937,16383,16383,2665920202,4088104379,1424219085.231054,0,1424219085.231054,297,297,0,0,18,886,100,18,18,24,0,0,0,50,18,0
0.000005,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,2400000.000000,2400000.000000,0,0,0.123000,0.005000,0.122937,0.004997,16383,16383,2665921662,4088104379,1424219085.231177,0,1424219085.231177,297,298,0,0,19,887,100,19,19,25,0,0,0,51,19,0
0.000151,tcp,-,ACK,1500,1500,1500,1500,0E+6,252,0,79470.198675,79470.198675,0,0,0.005000,0.151000,0.004997,0.150923,16383,16383,2665921662,4088104379,1424219085.231182,0,1424219085.231182,298,299,0,0,20,888,100,20,20,26,0,0,0,52,20,0
0.000005,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,2400000.000000,2400000.000000,0,0,0.151000,0.005000,0.150923,0.004997,16383,16383,2665923122,4088104379,1424219085.231333,0,1424219085.231333,298,299,0,0,21,889,100,21,21,27,0,0,0,53,21,0
0.000414,tcp,-,ACK,1500,1500,1500,1500,0E+6,252,0,28985.507246,28985.507246,0,0,0.005000,0.414000,0.004997,0.413789,16383,16383,2665923122,4088104379,1424219085.231338,0,1424219085.231338,299,300,0,0,22,890,100,22,22,28,0,0,0,54,22,0
0.000007,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,1714285.714286,1714285.714286,0,0,0.414000,0.007000,0.413789,0.006996,16383,16383,2665924582,4088104379,1424219085.231752,0,1424219085.231752,300,300,0,0,23,891,100,23,23,29,0,0,0,55,23,0
0.000200,tcp,-,ACK,1500,1500,1500,1500,0E+6,252,0,60000.000000,60000.000000,0,0,0.007000,0.200000,0.006996,0.199898,16383,16383,2665924582,4088104379,1424219085.231759,0,1424219085.231759,300,301,0,0,24,892,100,24,24,30,0,0,0,56,24,0
0.000005,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,2400000.000000,2400000.000000,0,0,0.200000,0.005000,0.199898,0.004997,16383,16383,2665926042,4088104379,1424219085.231959,0,1424219085.231959,301,302,0,0,25,893,100,25,25,31,0,0,0,57,25,0
0.000659,tcp,-,ACK,1500,1500,1500,1500,0E+6,252,0,18209.408194,18209.408194,0,0,0.005000,0.659000,0.004997,0.658665,16383,16383,2665926042,4088104379,1424219085.231964,0,1424219085.231964,301,302,0,0,26,894,100,26,26,32,0,0,0,58,26,0
0.000006,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,2000000.000000,2000000.000000,0,0,0.659000,0.006000,0.658665,0.005997,16383,16383,2665927502,4088104379,1424219085.232623,0,1424219085.232623,302,303,0,0,27,895,100,27,27,33,0,0,0,59,27,0
0.000018,tcp,-,ACK,1500,1500,1500,1500,0E+6,252,0,666666.666667,666666.666667,0,0,0.006000,0.018000,0.005997,0.017991,16383,16383,2665927502,4088104379,1424219085.232629,0,1424219085.232629,303,303,0,0,28,896,100,28,28,34,0,0,0,60,28,0
0.000002,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,6000000.000000,6000000.000000,0,0,0.018000,0.002000,0.017991,0.001999,16383,16383,2665928962,4088104379,1424219085.232647,0,1424219085.232647,303,304,0,0,29,897,100,29,29,35,0,0,0,61,29,0
0.002132,tcp,-,ACK,1500,1500,1500,1500,0E+6,252,0,5628.517824,5628.517824,0,0,0.002000,2.132000,0.001999,2.130920,16383,16383,2665928962,4088104379,1424219085.232649,0,1424219085.232649,304,305,0,0,30,898,100,30,30,36,0,0,0,62,30,0
0.000010,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,1200000.000000,1200000.000000,0,0,2.132000,0.010000,2.130920,0.009995,16383,16383,2665930422,4088104379,1424219085.234781,0,1424219085.234781,305,305,0,0,31,899,100,31,31,37,0,0,0,63,31,0
0.000106,tcp,-,ACK,1500,1500,1500,1500,0E+6,252,0,113207.547170,113207.547170,0,0,0.010000,0.106000,0.009995,0.105946,16383,16383,2665930422,4088104379,1424219085.234791,0,1424219085.234791,305,306,0,0,32,900,100,32,32,38,0,0,0,64,32,0
0.000006,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,2000000.000000,2000000.000000,0,0,0.106000,0.006000,0.105946,0.005997,16383,16383,2665931882,4088104379,1424219085.234897,0,1424219085.234897,306,306,0,0,33,901,100,33,33,39,0,0,0,65,33,0
0.000003,tcp,-,ACK,1500,350,1500,350,0,252,0,4000000.000000,933333.333333,1150,0,0.006000,0.003000,0.005997,0.002998,16383,16383,2665931882,4088104379,1424219085.234903,0,1424219085.234903,306,307,0,0,34,902,100,34,34,40,0,0,0,66,34,0
0.000002,tcp,-,ACK,350,350,350,350,0E+6,253,0,1400000.000000,1400000.000000,0,0,0.003000,0.002000,0.002998,0.001999,16383,16383,2665933342,4088104379,1424219085.234906,0,1424219085.234906,306,307,0,0,35,903,100,35,35,41,0,0,0,67,35,0
0.045203,tcp,-,ACK,350,40,350,40,0,252,0,61.942791,7.079176,310,0,0.002000,45.203000,0.001999,45.180170,16383,16383,2665933342,4088104379,1424219085.234908,0,1424219085.234908,306,306,0,0,36,904,100,36,36,42,0,0,0,68,36,0
0.000009,tcp,pop3,ACK,40,40,40,40,0E+6,63,0,35555.555556,35555.555556,0,0,45.203000,0.009000,45.180170,0.008995,16383,16383,4088104379,2665926042,1424219085.280111,0,1424219085.280111,306,306,0,0,15,175,65,15,15,25,0,0,0,100,15,0
0.051977,tcp,pop3,ACK,40,1500,40,1500,224714.7776901321738461242473,62,0,6.156569,230.871347,0,1460,0.009000,51.977000,0.008995,51.950775,16383,16383,4088104379,2665926042,1424219085.280120,0,1424219085.280120,306,307,0,0,16,176,66,16,16,26,0,0,0,100,16,0
0.000011,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,1090909.090909,1090909.090909,0,0,51.977000,0.011000,51.950775,0.010994,16383,16383,2665933652,4088104379,1424219085.332097,0,1424219085.332097,307,307,0,0,37,905,100,37,37,43,0,0,0,69,37,0
0.001699,tcp,-,ACK,1500,1500,1500,1500,0E+6,252,0,7062.978222,7062.978222,0,0,0.011000,1.699000,0.010994,1.698144,16383,16383,2665933652,4088104379,1424219085.332108,0,1424219085.332108,307,308,0,0,38,906,100,38,38,44,0,0,0,70,38,0
0.000011,tcp,-,ACK,1500,1500,1500,1500,0E+6,253,0,1090909.090909,1090909.090909,0,0,1.699000,0.011000,1.698144,0.010994,16383,16383,2665935112,4088104379,1424219085.333807,0,1424219085.333807,308,309,0,0,39,907,100,39,39,45,0,0,0,71,39,0
0.000005,tcp,-,ACK,1500,229,1500,229,0,252,0,2400000.000000,366400.000000,1271,0,0.011000,0.005000,0.010994,0.004997,16383,16383,2665935112,4088104379,1424219085.333818,0,1424219085.333818,309,309,0,0,40,908,100,40,40,46,0,0,0,72,40,0
0.000002,tcp,-,ACK,229,229,229,229,0E+6,253,0,916000.000000,916000.000000,0,0,0.005000,0.002000,0.004997,0.001999,16383,16383,2665936572,4088104379,1424219085.333823,0,1424219085.333823,309,309,0,0,41,909,100,41,41,47,0,0,0,73,41,0
0.007152,tcp,-,ACK,229,40,229,40,0,252,0,256.152125,44.742729,189,0,0.002000,7.152000,0.001999,7.148402,16383,16383,2665936572,4088104379,1424219085.333825,0,1424219085.333825,308,308,0,0,42,910,100,42,42,48,0,0,0,74,42,0
0.000009,tcp,pop3,ACK,40,40,40,40,0E+6,63,0,35555.555556,35555.555556,0,0,7.152000,0.009000,7.148402,0.008995,16383,16383,4088104379,2665935112,1424219085.340977,0,1424219085.340977,308,308,0,0,17,177,67,17,17,27,0,0,0,100,17,0
0.010254,tcp,pop3,ACK,40,46,40,46,4681.100058513750731421884143,62,0,31.207334,35.888434,0,6,0.009000,10.254000,0.008995,10.248847,16383,16383,4088104379,2665935112,1424219085.340986,0,1424219085.340986,308,308,0,0,18,178,68,18,18,28,0,0,0,100,18,0
0.000009,tcp,pop3,PSH,46,46,46,46,0E+6,63,0,40888.888889,40888.888889,0,0,10.254000,0.009000,10.248847,0.008995,16383,16383,4088104379,2665936761,1424219085.351240,0,1424219085.351240,308,308,0,0,19,125,69,19,19,29,0,0,0,100,19,0
0.058723,tcp,pop3,PSH,46,54,46,54,1089.862575140915825145173101,62,0,6.266710,7.356572,0,8,0.009000,58.723000,0.008995,58.693521,16383,16383,4088104379,2665936761,1424219085.351249,0,1424219085.351249,308,308,0,0,20,126,70,20,20,30,0,0,0,100,20,0
0.000007,tcp,-,ACK,54,54,54,54,0E+6,253,0,61714.285714,61714.285714,0,0,58.723000,0.007000,58.693521,0.006996,16383,16383,2665936761,4088104385,1424219085.409972,0,1424219085.409972,308,308,0,0,43,911,100,43,43,49,0,0,0,75,43,0
0.049393,tcp,-,ACK,54,40,54,40,0,252,0,8.746179,6.478651,14,0,0.007000,49.393000,0.006996,49.368229,16383,16383,2665936761,4088104385,1424219085.409979,0,1424219085.409979,308,308,0,0,44,912,100,44,44,50,0,0,0,76,44,0
0.000009,tcp,pop3,FIN,40,40,40,40,0E+6,63,0,35555.555556,35555.555556,0,0,49.393000,0.009000,49.368229,0.008995,16383,16383,4088104385,2665936775,1424219085.459372,0,1424219085.459372,308,308,0,0,21,45,71,21,21,31,0,0,0,100,21,0
0.000983,tcp,pop3,FIN,40,40,40,40,0E+6,62,0,325.534079,325.534079,0,0,0.009000,0.983000,0.008995,0.982508,16383,16383,4088104385,2665936775,1424219085.459381,0,1424219085.459381,307,307,0,0,22,46,72,22,22,32,0,0,0,100,22,0
0.000008,tcp,-,FIN,40,40,40,40,0E+6,253,0,40000.000000,40000.000000,0,0,0.983000,0.008000,0.982508,0.007996,16383,16383,2665936775,4088104385,1424219085.460364,0,1424219085.460364,307,307,0,0,45,221,100,45,45,51,0,0,0,77,45,0
0.006131,tcp,-,FIN,40,40,40,40,0E+6,252,0,52.193769,52.193769,0,0,0.008000,6.131000,0.007996,6.127931,16383,16383,2665936775,4088104385,1424219085.460372,0,1424219085.460372,307,307,0,0,46,222,100,46,46,52,0,0,0,78,46,0
0.000009,tcp,-,ACK,40,40,40,40,0E+6,253,0,35555.555556,35555.555556,0,0,6.131000,0.009000,6.127931,0.008995,16383,16383,2665936776,4088104386,1424219085.466503,0,1424219085.466503,307,307,0,0,47,913,100,47,47,53,0,0,0,79,47,0
0.021654,tcp,-,ACK,40,40,40,40,0E+6,252,0,14.777870,14.777870,0,0,0.009000,21.654000,0.008995,21.643173,16383,16383,2665936776,4088104386,1424219085.466512,0,1424219085.466512,307,307,0,0,48,914,100,48,48,54,0,0,0,80,48,0
0.000009,tcp,pop3,ACK,40,40,40,40,0E+6,63,0,35555.555556,35555.555556,0,0,21.654000,0.009000,21.643173,0.008996,16383,16383,4088104386,2665936776,1424219085.488166,0,1424219085.488166,307,307,0,0,23,179,73,23,23,33,0,0,0,100,23,0
0.744416,tcp,pop3,ACK,40,48,40,48,85.97343420882947169324678674,62,0,0.429867,0.515841,0,8,0.009000,744.416000,0.008996,744.044164,16383,16383,4088104386,2665936776,0,0,0,307,307,0,0,24,180,74,24,24,34,0,0,0,100,24,0
0.000010,tcp,http,SYN,48,48,48,48,0E+6,255,0,38400.000000,38400.000000,0,0,744.416000,0.010000,744.044164,0.009995,16383,16383,3470153731,0,0,0,0,306,306,0,0,31,219,100,31,1,43,0,0,1,87,33,0
0.008153,tcp,http,SYN,48,48,48,48,0E+6,254,0,47.099227,47.099227,0,0,0.010000,8.153000,0.009995,8.148932,16383,16383,3470153731,0,0,0,0,306,306,0,0,32,220,100,32,2,44,0,0,1,88,34,0
0.000008,tcp,-,SYN,48,48,48,48,0E+6,253,0,48000.000000,48000.000000,0,0,8.153000,0.008000,8.148932,0.007996,16383,16383,2224166620,3470153732,0,0,0,306,306,0,0,1,221,73,1,23,43,0,0,0,87,1,0
0.048897,tcp,-,SYN,48,48,48,48,0E+6,252,0,7.853243,7.853243,0,0,0.008000,48.897000,0.007996,48.872625,16383,16383,2224166620,3470153732,0,0,0,306,306,0,0,2,222,74,2,24,44,0,0,0,88,2,0
0.000009,tcp,http,ACK,48,48,48,48,0E+6,255,0,42666.666667,42666.666667,0,0,48.897000,0.009000,48.872625,0.008996,16383,16383,3470153732,2224166621,1424219086.289659,0,1424219086.289659,306,306,1,0,33,915,100,33,3,45,0,0,1,89,35,0
0.644692,tcp,http,ACK,48,84,48,84,446.7249477269766027808627996,254,0,0.595633,1.042358,0,36,0.009000,644.692000,0.008996,644.370938,16383,-,3470153732,2224166621,0,0,0,306,306,1,0,34,916,100,34,4,46,0,0,1,90,36,0
0.000010,udp,-,-,84,84,84,84,0E+6,255,0,67200.000000,67200.000000,0,0,644.692000,0.010000,644.370938,0.009995,-,-,-,-,0,0,0,306,306,0,0,0,213,100,0,0,51,0,0,0,100,0,0
0.245140,udp,-,-,84,498,84,498,13510.64697723749694052378233,254,0,2.741291,16.251938,0,414,0.010000,245.140000,0.009995,245.018040,-,16383,-,-,0,0,0,306,306,0,0,0,214,100,0,0,52,0,0,0,100,0,0
0.000011,tcp,-,ACK,498,498,498,498,0E+6,253,0,362181.818182,362181.818182,0,0,245.140000,0.011000,245.018040,0.010995,16383,16383,3154946329,3880344819,1424219087.179510,0,1424219087.179510,306,306,0,458,5,917,100,5,100,5,0,0,0,5,5,0
0.219238,tcp,-,ACK,498,40,498,40,0,252,0,18.172032,1.459601,458,0,0.011000,219.238000,0.010995,219.129035,16383,16383,3154946329,3880344819,1424219087.179521,0,1424219087.179521,306,306,0,458,6,918,100,6,100,6,0,0,0,6,6,0
0.000009,tcp,http,FIN,40,40,40,40,0E+6,63,0,35555.555556,35555.555556,0,0,219.238000,0.009000,219.129035,0.008996,16383,16383,3880344819,3154946787,1424219087.398759,0,1424219087.398759,306,306,1,0,117,47,9,100,7,7,0,0,1,100,7,0
